Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Bwd IAT Tot,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.6.153-219.230.219.244-17891-80-17,192.168.6.153,17041,219.230.219.244,508,16,7/10/2017 13:26:28 AM,6773046,371,245,522247,323094,994,502,856.1528920160011,290.46328556976925,322,228,344.2872811968808,180.81632682914795,8666451.658969589,1273.12096092554,7959745.74158017,2042096.8855739753,87000564.62964383,3591480.3849496963,86628737.44343576,206172.083286601,76013657.14061385,377188.24584768,0,0,0,0,11740,8031,50.824014787910485,31.554002407383194,45,427,100.19630999397549,96.6388047480294,16726.97920420571,0,1,0,96,60,0,0,0,2.5402738116982113,151.68623459257122,125.91359132054932,700.3924324424779,376,523069,240,310977,49553,62988,218,15,9731079.615046075,957492.820039221,23399799.815966714,7752034.958040347,14334760.904184602,12437928.82992812,379234767.7912176,3050325.8474524124,BENIGN
192.168.9.163-34.81.128.35-53456-80-17,192.168.9.163,53293,34.81.128.35,490,17,7/14/2017 10:26:52 AM,68600664,473,65,175642,81322,204,171,180.42325681295836,58.65981169289176,1294,792,875.937972788216,714.5316439722548,8538214.246296834,2842.0781367171676,3978674.1316419826,612844.3249415802,56234117.330289,2419126.059371084,47867319.90573614,225699.71710577584,78078775.14528157,1088296.4620063142,0,0,0,0,15418,2049,7.090200664636923,0.0422,8,1415,1125.6949568838527,716.6435626782394,509324.615024608,0,0,0,174,222,0,0,0,4.557024079085576,631.5885043614851,738.4369623414855,1108.0444984355852,478,163497,74,90168,59670,5852,358,20,1699385.4875979146,738.8313,96634505.7872063,958148.6404820911,94610688.32575662,21786887.670289308,415462857.50803643,45990600.632399954,PortScan
192.168.2.111-71.145.27.61-30629-3306-17,192.168.2.111,28901,71.145.27.61,3794,17,7/7/2017 14:30:34 AM,11229620,489,64,488572,90628,1048,330,951.0484441474061,67.3317914484131,330,326,316.65024445545606,168.7555157366474,8180516.0597335575,2660.3480804928386,1738680.225769619,1163109.2120050217,26728140.71738884,1656855.9420536442,41855710.91736286,186528.27566422863,57734604.576092914,821822.9191611586,0,0,0,0,15299,2207,26.666811981151824,4.712291560196971,54,501,474.5379430399224,248.348990417199,65043.89594838729,1,1,1,123,422,0,0,0,4.450023253011774,866.5292376479202,264.00788103192195,955.661663014664,479,486775,76,86419,41583,54583,20,29,2326309.1088993056,1668559.2639152533,97040608.9737109,203611.2464417927,80630640.36894144,46958797.45094317,734176707.18526,32955158.143623024,BENIGN
192.168.6.219-149.171.153.108-22560-80-17,192.168.6.219,23428,149.171.153.108,21,17,7/7/2017 15:14:58 AM,695886,329,107,368581,54082,986,646,719.2373251242147,341.4545770168153,694,387,472.65979125522034,75.96064466462626,9977063.6033,1884.781992498059,809978.0013338733,75273.5547470329,12579509.348645262,185143.9714772482,20796933.816511065,379997.3316188412,60336114.88773999,424887.4633911978,0,0,0,0,10433,4110,656.6651246928341,228.27242051488716,18,405,110.60076725062164,25.604326732873005,0.4996,1,0,0,105,117,0,0,0,0.8687279940439447,863.2481936684857,353.8815414530056,277.7048506106429,333,366899,117,66150,24405,35026,50,9,8074118.225101297,1299069.2368882261,67898945.9062806,7283097.293361021,32836457.95158119,7517794.073877688,487765256.5192819,12215671.081886284,DoS Hulk
192.168.5.217-184.207.109.110-22657-80-6,192.168.5.217,23229,184.207.109.110,675,6,7/10/2017 13:45:38 AM,67549363,135,319,166522,295499,939,395,699.5890196566852,6.363435161340442,1431,951,1003.9170450147876,169.9241966793138,2549323.2558448096,3786.091010944823,4821033.881474863,2354956.564811873,73800770.24787112,2433455.156627531,25815513.267361,187559.74609310325,314026.5687,1398.2165,0,0,0,0,4191,10019,0.031392017650622606,8.205045817305674,24,960,519.6174018121314,116.03835353205208,0.4996,0,0,0,0,298,0,0,0,4.246362995064691,157.49529628158498,1012.3511554780255,1023.8415685945563,137,173626,315,294661,27141,18804,54,33,2840558.336209931,7609.5662631633895,85829611.04339232,2818507.3681408125,31472197.723256163,23540898.107581697,826338382.5071672,29702950.893132307,BENIGN
192.168.7.180-137.176.125.190-44354-62317-6,192.168.7.180,43354,137.176.125.190,61527,6,7/14/2017 15:10:43 AM,117549994,383,264,228607,91821,154,108,160.00007794927234,68.66036488813377,121,29,110.3707821934012,0.4954,9895691.226588367,1775.9374442748717,6526717.629351965,5723685.191252612,86622189.35825685,5721346.377720128,27068977.92508359,272897.3455254662,45688625.062137306,226677.44983624748,0,0,0,0,12507,8464,4.303374694162559,4.040039368440235,36,885,235.05529668312613,60.138628984199116,2001.180564973079,1,0,0,375,636,0,0,0,4.702344034388483,674.7239569466858,1217.063683711291,61.66858799524391,403,251779,273,93056,60381,64030,35,30,158476.51171015255,738.8313,29837069.136980154,6313.1461,36966263.13556695,26297206.063676428,420582701.9886292,886488.4337539361,PortScan
192.168.10.46-217.237.55.252-54519-80-17,192.168.10.46,54519,217.237.55.252,80,17,7/10/2017 14:05:47 AM,118127625,23,381,23794,238840,922,54,766.4679,104.3655,109,4,52.5494,42.5473,5936484.3602,3402.4271,46034.9736,22274.8001,90609420.4927,38207.974,65364580.666,2841938.2898,87725656.1102,230251.0659,0,0,0,0,736,12192,0.1947,3.2253,9,1222,642.0683,265.3054,70386.9553,1,1,1,7,330,0,0,0,2.7767,244.805,1254.7471,516.2438,23,23794,381,238840,33696,36571,15,15,4134196.0308,3029135.5898,96101728.8866,3278547.82,51467040.1258,7269754.2732,501199642.5252,41419309.0911,BENIGN
192.168.10.111-205.199.12.243-31600-443-17,192.168.10.111,31296,205.199.12.243,128,17,7/11/2017 14:54:30 AM,94102665,125,193,38207,66624,711,645,655.1637355928732,382.77152419417956,1313,171,1261.694784568594,620.4054110262339,7491574.485452187,4524.027753438292,5815604.114755737,2778952.781709766,46197458.209979296,2033515.6794466937,95342420.37062688,749957.0822452272,90169724.29363874,468874.696933934,0,0,0,0,4300,6779,3.307132086606388,5.433762871437068,53,633,582.5360129262617,83.20704381951587,0.4996,0,0,1,18,327,0,0,0,3.981374699654703,331.2765822081992,403.36911795380854,694.7970771071006,130,38414,199,69286,6797,33827,60,38,8440047.974217786,2296817.9948704513,72689440.5989586,951437.1458761968,77797753.05660784,70558250.77840915,576259976.520306,23150116.146750297,BENIGN
192.168.8.238-153.62.54.37-19535-443-6,192.168.8.238,18856,153.62.54.37,21,6,7/7/2017 15:54:23 AM,110297147,113,205,29118,250900,92,66,35.38283105660687,54.80126257749521,217,60,131.51408152810933,75.18952853439555,2889378.702671825,4458.909977449812,8224697.513648534,1356487.360172619,10506434.633926824,1247540.7920453767,58971816.97262829,434378.2797490011,59407067.809424534,307829.5362422674,0,0,0,0,3444,6426,1.6090024444409847,4.2981217728590995,40,1267,713.6675664150572,119.2475023221772,12667.223630216697,0,0,1,49,263,0,0,0,3.7342686717818303,923.662949359867,281.71508546905534,86.2860731987483,103,25548,207,262022,2715,20193,27,31,1189776.5452512265,273939.0419663461,34776763.3706814,243651.0939329122,72604652.23321201,67391847.14254491,305970690.0785851,35302243.5451258,BENIGN
192.168.8.200-70.201.222.185-21850-443-17,192.168.8.200,20981,70.201.222.185,21,17,7/10/2017 16:37:44 AM,91854426,360,482,211435,126556,1313,1181,1297.483465962717,451.2567572302864,521,175,255.64249282274528,213.479105535925,6943266.619619468,4933.853864255952,4824499.596933716,2961412.0254795663,33560715.63554648,1617789.739962043,8432295.923679387,178370.45595209688,65069709.7591231,136954.56723977096,0,0,0,0,11632,15295,8.309539326791164,2.4269660474462027,13,1453,415.43333842472236,211.06570526169472,38053.72858442827,1,0,0,162,281,0,0,0,2.539549410865575,470.70117252610646,961.8107012765882,44.28035063719222,355,217718,470,144271,11416,53097,287,17,2815050.1452878625,1326308.1342390294,65220500.623713754,1873301.0040474024,74360190.37386054,55828695.75476199,804918586.9162471,7242616.228812043,BENIGN
192.168.2.90-182.150.239.191-54043-22-17,192.168.2.90,55026,182.150.239.191,627,17,7/10/2017 12:11:12 AM,92315097,430,460,282940,416367,215,127,198.87751627658469,108.92323794351715,328,110,343.04340906305737,182.67854792234866,8608236.466776216,2102.233355959733,7253885.082535652,6196723.0633071,66368143.75291138,4409705.763328883,42056033.26114304,53049.564399515846,57329603.87154494,49728.00755031676,0,0,0,0,13693,14797,0.0152,9.23379492615491,32,588,347.0285782740597,105.47489651466118,10937.236204730852,1,0,1,83,30,0,0,0,4.140922830508657,688.5298976944887,1397.7112924447533,559.2009950888424,436,296102,458,419486,3680,15629,86,27,4396818.859281932,657066.7098313933,28695620.59001254,847014.6939340322,36962990.00312491,4656007.044503504,340066450.11996526,69984.2971,BENIGN
192.168.6.221-195.112.237.198-42079-443-17,192.168.6.221,42550,195.112.237.198,21,17,7/7/2017 11:07:50 AM,19620185,347,434,505050,506352,1042,363,461.23192363542336,430.7660438084597,126,107,96.76920977947798,63.5010462747512,3260019.4785225466,3997.1797982196,7688788.849286058,165938.72252737748,77538331.78233112,6947630.579053786,16897708.81752397,10166.396714780822,77344710.42297053,170333.06877510028,0,0,0,0,11346,14311,16.276442266315453,18.5241505367793,26,1312,735.3480237280139,310.99568671449157,107199.43716309202,1,0,0,120,737,0,0,0,3.6873772543865835,890.9288646344515,330.0355057732231,181.77000169092346,348,511329,429,506802,30728,12418,131,34,8672143.142570717,3259868.08827622,30756119.774242807,4132736.056749654,46263351.79558997,41101417.12698398,188762651.97317606,44650695.17400886,DoS Hulk
192.168.8.9-134.104.217.143-49399-3306-6,192.168.8.9,49158,134.104.217.143,3476,6,7/11/2017 12:18:54 AM,68240115,277,322,198509,223055,1227,1009,1023.1166975325135,989.3188825440529,1421,451,872.1118012723406,767.1396997292485,7625096.957109726,3569.5209758736773,2894798.834588225,1366352.3996103923,74399937.83570367,413183.6957930221,83455786.5312035,326295.9147024807,97723871.22147895,302378.3047057474,0,0,0,0,8569,10235,5.1443101840165735,4.6846194485343515,31,552,419.67358339582034,66.10220202904382,17982.305528885747,0,1,1,106,81,0,0,0,2.7799459446445574,803.501202488966,1101.0214701273926,288.0116777501785,273,197395,327,200577,8477,15967,96,17,8593530.570279224,5830319.656276611,66575521.79702242,5444615.005642107,6877957.760316065,4618685.587916135,872683812.6715266,1570855.6744079557,DDoS
192.168.7.57-148.179.208.177-50278-80-6,192.168.7.57,50278,148.179.208.177,80,6,7/12/2017 10:53:44 AM,101109755,97,367,253,529385,240,126,142.4565,10.2863,647,247,549.3202,166.3658,2092440.2432,3191.2431,9515505.7173,1817524.1206,10983163.866,2814535.0281,20708739.8959,213492.1639,82765660.2681,225519.5103,0,0,0,0,3104,11744,0.9594,3.6297,27,792,533.1126,5.6342,31.7442,0,0,1,57,60,0,0,0,2.9878,369.4428,559.8789,457.4527,97,253,367,529385,62709,5487,86,39,9770134.6153,4885016.958,41485657.7713,2499026.3045,47359748.8263,37785110.7819,764619700.3546,36456937.6409,DDoS
192.168.2.111-71.145.27.61-30629-3306-17,192.168.2.111,30012,71.145.27.61,3030,17,7/7/2017 14:30:34 AM,14692240,490,76,485196,91473,1032,377,983.8898553126894,71.11986854599594,379,331,332.7061960464395,154.03922242975216,8197374.365071263,2625.8496201356043,1872268.2521170368,1173408.2687779325,30205202.328264855,1925956.2318346188,41903230.82425255,69551.57118132003,57964034.830602,621556.4311175575,0,0,0,0,14989,2332,36.20898045357079,6.97396976076015,56,541,466.13778703178656,256.2608390265418,72253.42187991846,1,1,1,110,434,0,0,0,4.4325666210828745,835.6900329433504,281.0721494462049,1000.4535932002435,467,489964,73,91068,41799,52068,24,29,2736023.850133556,1741189.4553941446,95800694.90064684,47392.69379243865,77584137.73695745,48439367.86213631,732030185.2151123,32567664.793313593,BENIGN
192.168.8.73-173.114.170.186-25756-80-17,192.168.8.73,25749,173.114.170.186,498,17,7/14/2017 14:11:18 AM,84692363,20,461,17463,296746,1265,767,966.4944805313102,228.23775609048465,521,432,417.0040912089953,187.87086657340487,3020104.9778233757,291.69253187915484,145301.51495704925,16267.126851877816,9668841.111811697,1424.9626,95431885.84478137,3891611.837083169,37986780.05312058,1398.2165,0,0,0,0,944,14858,0.0152,8.754430011876122,10,66,48.6459996081841,27.75078418155904,0.4996,0,1,1,17,273,0,0,0,3.975645692604708,224.4746136247493,811.0194547791376,791.2257375662736,17,16207,465,308145,30682,3655,6,16,9784787.133883988,3946934.500715539,25162308.462777995,9727224.9743,52730516.525328755,33226574.961747255,115023537.75825822,1792280.487764005,BENIGN
192.168.10.233-78.124.191.33-41714-21-17,192.168.10.233,41527,78.124.191.33,21,17,7/7/2017 14:08:25 AM,87418457,1,237,144,234687,173,27,20.602635795442936,6.5773886519953155,1354,224,598.1356546881798,75.39611499324766,2982812.677708534,2440.8557522585356,3381179.418312954,369359.4889093108,78262967.3959895,2148484.7992461314,76114126.62778187,18631806.930623684,5612429.785291632,1398.2165,0,0,0,0,378,7722,0.0152,4.844373467094604,57,1454,958.5522966610603,149.3670276467033,9929.198134893797,0,0,1,0,55,0,0,0,3.1205259226175266,728.415851324522,1331.227318398343,1153.7127644723507,3,14839,237,242780,25849,13365,0,8,1580244.4942997692,1288206.5446614025,53674260.236960515,238474.5084328825,10374300.933430057,1086859.8219591358,522454449.3585311,4161798.058021951,DDoS
192.168.9.145-169.16.91.238-56757-80-6,192.168.9.145,56757,169.16.91.238,80,6,7/14/2017 10:48:52 AM,95659504,421,204,81095,157111,352,288,303.3902,253.2248,816,693,803.2727,266.4695,7556092.6452,699.753,9884779.5791,7158197.2696,55013837.7896,9630971.3305,5369643.1947,12754.4969,43708825.2843,214258.9475,0,0,0,0,13472,6528,4.401,2.1326,1,1358,371.9048,369.1475,136269.8768,0,1,1,396,334,0,0,0,2.453,381.5787,1375.2457,641.861,421,81095,204,157111,49815,11231,395,26,7980551.738,5690999.5398,15529644.1246,1230768.3812,71167715.4779,45113277.6087,758183427.2969,22537266.0769,BENIGN
192.168.8.70-79.128.118.31-48294-8080-6,192.168.8.70,48758,79.128.118.31,8552,6,7/14/2017 10:12:13 AM,101591819,247,148,315085,203081,1072,557,1098.966890529639,906.4489676652223,643,215,382.0698721949816,99.27830494945069,6913098.864237062,641.2526328551701,509590.2747249441,253802.66437037676,29161261.644022785,400120.88084469456,63010577.817256205,419091.8041043887,76021520.9044654,454796.1157821172,0,0,0,0,7901,4826,10.86816379520843,7.340328577742586,29,752,163.31374262804238,0.8923298128416022,0.4996,0,0,1,118,251,0,0,0,4.728306689348368,481.05388919010505,1172.9650688357717,616.2011525235964,255,314288,149,189575,9844,6029,35,17,8069978.718102649,7751870.655222945,13224557.023592643,2028523.9150290706,54859762.15324206,19972865.03736269,622897864.3636444,34423910.401142836,BENIGN
192.168.10.25-195.39.252.203-31565-8080-17,192.168.10.25,31047,195.39.252.203,8174,17,7/12/2017 16:16:34 AM,45190537,421,445,578539,574664,51,41,59.48427628590338,23.367690300733614,259,166,225.70332158885287,192.07710303012283,4588492.821137356,157.36161902673314,1673653.6036988825,1152752.7081023008,78441821.42170766,1571390.725191636,15946940.219284277,151647.25011238694,42072927.19587325,1398.2165,0,0,0,0,12848,14423,9.451069204887766,1.765289081270871,37,1441,740.6812900792905,408.44679640286324,150137.62425764752,1,1,1,392,107,0,0,0,2.6140120118132115,494.6396015324548,852.9133298321175,230.82998382514566,403,560618,441,570577,6762,49356,140,39,6002248.4228487015,2335870.2280213675,68066424.96586247,4583768.797853939,28079203.972052343,3251035.3380502556,589533786.2516415,960239.1767956503,BENIGN
192.168.7.206-58.47.48.152-23099-80-17,192.168.7.206,23763,58.47.48.152,326,17,7/12/2017 11:22:50 AM,11565936,330,428,166907,505898,653,438,581.2442024299567,207.2440967081152,905,391,481.53223823869325,242.53884009967902,6383140.628954211,2791.7873366202007,8638229.436388778,5497625.323325775,55735244.31429758,1715297.071490943,50995168.29350096,45694.00675727472,67472612.36888997,154848.44272647004,0,0,0,0,10789,13712,34.88330735668515,42.3795709247251,40,211,102.05915865365668,25.552449286320417,0.4996,1,1,1,286,744,0,0,0,0.7395098573816987,167.44859394524408,996.0068316603436,453.3902617918385,336,161335,421,517294,56617,55635,156,11,6133859.257297908,5345696.319167072,31584959.905394588,1737348.9249347476,15227272.078998324,9809194.474649528,240117296.13692725,5273791.386224647,DDoS
192.168.10.227-51.230.219.100-1315-443-6,192.168.10.227,1315,51.230.219.100,443,6,7/11/2017 9:36:06 AM,107308389,447,275,196488,192055,687,201,423.3695,111.0724,1022,540,1005.5717,315.1503,3886392.6091,1962.72,1142320.7334,402079.677,46405355.7105,197081.7552,67358886.2315,150691.0207,80061338.3185,291132.1393,0,0,0,0,14304,8800,4.1656,2.5627,19,299,70.2525,48.7157,2373.2194,0,0,1,60,244,0,0,0,2.5541,441.5095,218.5289,572.5423,447,196488,275,192055,24346,63787,325,19,5549125.7583,2717085.1799,18800256.1514,1745644.0624,45100097.0747,2417873.1489,387946567.7275,432214.0546,BENIGN
192.168.10.106-14.102.111.87-37179-443-17,192.168.10.106,35589,14.102.111.87,21,17,7/14/2017 14:11:28 AM,7164843,352,101,198444,149205,1390,349,661.1503610779697,492.86749959876965,1143,340,892.6318905678352,490.93504693228164,8040118.3985834075,842.4929964083489,3280571.296585291,666112.6774644373,73820124.65132605,2649440.6311927754,48103058.98368368,123070.50172410042,61100176.19958173,670050.7056091063,0,0,0,0,11367,2770,114.80110201943822,34.174952700807154,0,170,58.590032577496494,15.71817262634044,10210.016342650188,0,0,0,59,2,0,0,0,4.7753850606595325,403.07101297870423,1118.6066548475433,1367.063962348161,362,188854,113,149473,41970,9206,185,29,5739467.375794727,4829030.195130918,49106147.07985599,4195004.342984095,28394612.134502128,3527456.7957218676,571496799.3603513,26828391.264722634,BENIGN
192.168.7.154-183.102.6.23-60470-80-6,192.168.7.154,60953,183.102.6.23,21,6,7/14/2017 8:33:52 AM,77782673,296,125,34387,144880,920,535,589.9541433986553,11.185140354293347,652,568,637.6887857324868,110.7086920975032,6386115.361334693,4796.94202134533,3194549.656811337,3174382.871984473,9156942.54079828,1856149.8690216404,93295848.37630165,410993.26301906013,77039266.22003073,583288.3220166721,0,0,0,0,9750,4132,4.519403304477222,0.8740772564351071,13,1374,569.3366765006001,253.45366116315188,75305.80306962074,0,0,0,138,374,0,0,0,1.235616192919565,433.76742477781715,275.6823380764294,1320.7924077654477,303,32892,120,133494,4232,9581,65,16,6750182.632422609,2869768.0358803365,13451500.446891144,5822772.589027893,85860795.39994252,48729909.38990277,785278453.0986705,78629402.35124946,Bot
192.168.5.146-173.98.89.157-57132-22-17,192.168.5.146,56716,173.98.89.157,1106,17,7/14/2017 13:05:25 AM,90019410,46,116,24641,120880,692,270,239.9978742745374,90.32971042974148,912,753,842.8763406781733,262.37154702001715,5863518.920436839,2958.4710496454286,2499631.2787975594,891006.6635523153,25156592.68521744,1721011.8785474536,44925356.55798369,890320.1061605428,16667605.457733544,269899.2009453012,0,0,0,0,1491,2977,3.4541191195085545,0.3769914130487739,14,337,158.5651396489653,49.40128975714895,0.4996,1,0,1,19,50,0,0,0,4.925149459173098,413.5086596606484,1040.5773701024905,1363.419797376739,39,10600,94,125533,29454,30010,51,12,5107418.624916703,2638431.2069840063,39203905.78087796,4869776.272885008,11040272.96123581,8833820.467155576,912302294.6730033,1322000.8132070247,BENIGN
192.168.6.156-68.144.52.5-61973-3306-6,192.168.6.156,62725,68.144.52.5,2441,6,7/10/2017 16:30:41 AM,32245663,439,187,80486,203173,882,301,817.3726410771347,699.4715016985903,1017,333,390.7285106516701,40.18132696147419,1865517.3943512153,1965.2567464065808,5089119.82163171,1063579.6605870153,19217230.86936963,2757665.8747812463,20194217.307001095,161819.2470659624,92335117.3598271,506040.2231198841,0,0,0,0,13725,5974,8.671330564519415,6.705931380876642,60,1319,1270.4458665582956,964.2185113614573,952575.7549097143,1,1,0,183,204,0,0,0,1.8527189957087853,186.99683147474664,170.4641004323767,844.3271881786735,413,90183,181,215584,42847,46709,320,10,7990471.96112585,4153159.898210977,72623388.1071309,5462498.797028044,98231747.59906763,89398679.62310657,991480730.8247249,52520787.53344091,BENIGN
192.168.4.224-68.105.117.52-55742-16365-17,192.168.4.224,56617,68.105.117.52,15683,17,7/10/2017 9:07:58 AM,11398047,356,500,345603,523867,1290,2,983.8792216899302,518.6860053260215,105,59,79.54776170809667,19.564309202379622,9019429.428085353,4472.592380885129,5875873.696912675,1648718.0075682949,21470293.18275224,4374464.386548984,52875758.26776734,42.2522,39793052.82198075,42824.225725603435,0,0,0,0,10936,15331,36.37331263294597,45.08501488065433,1,1051,376.12455209225266,333.30148924490146,93956.81310466128,0,0,1,243,554,0,0,0,3.914910581036299,470.224117650128,214.62618369275924,778.7076204656395,353,348000,499,516657,41468,1235,5,21,3940780.1120532323,635031.3319872234,35888686.52466526,3369449.3919737176,18630643.619687073,4752305.401237342,281367258.34273374,19441917.160171628,DDoS
192.168.10.126-187.92.144.6-21350-443-17,192.168.10.126,21704,187.92.144.6,898,17,7/14/2017 11:04:09 AM,8548794,236,116,233370,163817,849,95,647.2337787201058,82.72255500472636,37,18,33.19981091326414,16.05995505937369,1086349.7161993526,11.960994207909991,8267490.733443626,7819739.910067265,21875259.934222683,6351286.164642348,25885416.785930973,42.2522,95119253.82531701,648415.7606046075,0,0,0,0,6955,4347,25.783391084095914,12.71337794528289,54,255,108.93547191401075,50.02051670191817,17318.456604994415,0,0,0,132,176,0,0,0,2.7765568264964817,439.62251346737713,251.90435042483713,478.2135337769029,213,240339,132,182637,20948,32817,18,25,6359854.516895576,836539.4676446602,80968559.13764927,697453.873004036,27168563.84948459,14872728.569643565,847401302.9932151,6738571.57609489,BENIGN
192.168.7.159-174.151.87.134-38472-3306-17,192.168.7.159,39275,174.151.87.134,3370,17,7/12/2017 12:10:01 AM,33634101,448,216,142910,191759,1098,883,925.7959999304104,306.03499983264464,536,86,281.75139218602476,13.730127029300265,3889647.336505363,4797.423820298762,6282329.173826426,855844.6618014968,97001565.37093215,2425768.3379426086,29430653.982464746,213687.93713268137,87925285.25332017,355210.0523109277,0,0,0,0,14767,7025,13.63408857905386,7.432552370760073,21,1145,799.2924713948141,241.712622953633,44633.04739735351,0,1,0,364,374,0,0,0,4.666681917266677,919.3776345605745,91.04509727282877,149.04606988372248,465,130754,231,204721,49176,39873,198,25,8659839.789528627,4263012.601290448,94743808.86700079,4564860.334149025,90227103.80107903,2426857.4014730793,305849429.20046407,12256459.396496758,BENIGN
192.168.9.228-53.197.104.55-54406-22-6,192.168.9.228,55477,53.197.104.55,21,6,7/14/2017 13:40:07 AM,119647721,323,492,293011,429333,424,222,274.808642804313,86.26559824192401,1138,627,1146.897833741507,123.68152363798582,9911611.117162451,898.4611951771153,6723807.096240171,5372004.604646885,26316033.62402588,1523551.2694075275,62493683.055903256,42.2522,10817769.819182046,1398.2165,0,0,0,0,10156,15837,0.0152,8.141012762083498,36,196,122.10007166947022,49.99694039772784,0.4996,0,1,0,243,762,0,0,0,4.478210673050052,772.0014145581338,1034.518423340089,609.1585100926455,329,290256,498,422553,61496,64119,196,14,6676994.741477825,2778708.036279561,66193361.045527205,2396123.7649376793,55332082.6451073,122529.70522450862,915160742.3363115,31865804.00906065,BENIGN
192.168.3.22-69.190.212.93-42275-443-6,192.168.3.22,42725,69.190.212.93,1458,6,7/14/2017 14:50:14 AM,19559030,410,222,424756,223924,936,870,926.8180430617297,643.5306829454752,58,25,44.445633142662246,0.4954,8263631.551876624,4751.29647951719,866305.3148881079,431933.34837079834,98344071.44292863,196457.38395255103,5584549.38703367,42.2522,73693582.80149072,362039.4507752111,0,0,0,0,13015,7116,22.241718853485253,12.675787181876345,57,1459,1071.8400649707555,902.2974178558115,812305.4926673288,0,0,1,211,398,0,0,0,3.489584781376835,339.53752966714427,551.0103076213518,1197.4351587576234,420,429594,224,213828,19159,53028,236,21,8619507.801289454,5673183.488109891,64760180.797926955,4081182.8178193187,35839658.69288328,28732642.834222488,675461277.3750348,26364861.117055677,BENIGN
192.168.8.246-129.208.4.3-60760-443-6,192.168.8.246,60411,129.208.4.3,690,6,7/7/2017 17:06:21 AM,103972548,211,48,300250,13746,1261,1088,1236.7129489892072,296.2008637991577,816,352,568.3292231532856,405.6401364097575,2803829.543609286,1469.8308429371673,9705463.553280719,1169241.598543375,76048722.99405463,4017686.8446595706,3322930.2541339584,42.2522,60972045.80656146,1029000.915574534,0,0,0,0,6923,2035,7.578381818136876,2.3532114948218825,7,204,14.0443,0.7068,9192.57912599129,0,1,1,158,181,0,0,0,4.074331571951843,859.2388810580794,972.7508551658514,879.3637988679184,216,293810,65,19133,15833,38297,60,22,3947081.206210092,1908893.7048568397,84221288.66058971,2462742.4143856373,76906351.1441204,31164271.868928388,213823361.9578059,55561044.06445279,BENIGN
192.168.10.9-126.149.66.22-29675-80-6,192.168.10.9,27645,126.149.66.22,21,6,7/12/2017 17:47:46 AM,103030480,277,478,102808,424226,1252,287,1098.065844733109,867.8685863150355,483,144,325.64267384185337,167.27709793086362,2685901.9534340594,4699.647696994534,526195.4293419403,70077.47954043273,24658951.70865514,481770.5214178118,40557581.67822707,90076.67576901661,30392042.01613885,62812.16333551392,0,0,0,0,8697,15385,1.1389114923605246,0.12322329237996499,10,482,321.15030874343086,182.20305313461898,28666.10883702906,0,0,0,82,57,0,0,0,4.587834970421719,190.40451302952738,25.274845566337106,1336.4277578129038,264,126003,500,423465,161,26088,106,8,334114.08913859824,738.8313,48913314.06094889,256820.68308413308,28341379.481658056,19803886.7594341,427798821.8604645,6989326.954128122,BENIGN
